field	ID	fagn_mir  lir	s24(mJy)
GDS  19088   0.20  10.70  0.020
GDS  19103   0.10   9.70  0.020
GDS  19105   0.20  10.71  0.020
GDS  19110   0.20  10.40  0.018
GDS  19115   0.30   9.95  0.101
GDS  19116   0.20  10.61  0.020
GDS  19118   0.44   8.53  0.020
GDS   1913   0.00  10.11  0.020
GDS  19135   0.20  10.97  0.039
GDS  19136   0.10  10.49  0.041
GDS  19138   0.10  11.37  0.110
GDS  19139   0.00  10.71  0.028
GDS  19143   0.30  10.68  0.020
GDS  19153   0.10  11.21  0.117
GDS  19155   0.20  10.09  0.020
GDS  19168   0.20  10.72  0.020
GDS  19178   0.20  10.26  0.041
GDS   1918   0.10  10.79  0.058
GDS  19186   0.20  10.61  0.020
GDS   1919   0.20  10.75  0.020
GDS  19192   0.20  10.85  0.020
GDS  19193   0.10  10.88  0.020
GDS  19200   0.20  10.64  0.020
GDS  19206   0.20  10.55  0.020
GDS  19214   0.10  10.04  0.020
GDS  19216   0.30  11.67  0.081
GDS  19242   0.20  10.84  0.020
GDS  19260   0.30   9.03  0.020
GDS  19261   0.10  10.62  0.020
GDS  19265   0.10  10.10  0.020
GDS  19267   0.20  10.74  0.020
GDS   1927   0.12   9.76  0.250
GDS  19282   0.20  10.79  0.025
GDS   1929   0.20  10.89  0.049
GDS  19291   0.00  10.70  0.096
GDS  19300   0.20  11.13  0.063
GDS  19310   0.30   9.90  0.020
GDS  19314   0.30  10.54  0.020
GDS  19317   0.20  11.90  0.020
GDS  19319   0.20  10.80  0.037
GDS  19323   0.10  10.43  0.020
GDS  19324   0.20  10.84  0.031
GDS  19326   0.20  10.08  0.020
GDS  19328   0.20  10.31  0.020
GDS  19329   0.30  12.18  0.299
GDS  19343   0.20  10.58  0.020
GDS  19349   0.08   7.39  0.020
GDS  19353   0.20  10.72  0.020
GDS  19361   0.20  10.75  0.020
GDS   1937   0.00  10.22  0.060
GDS  19375   0.15   9.32  0.020
GDS  19378   0.20  10.50  0.020
GDS   1938   0.00  11.51  0.272
GDS  19385   0.00  10.64  0.138
GDS  19389   0.10  10.52  0.020
GDS  19400   0.30  10.53  0.241
GDS  19403   0.20   9.75  0.020
GDS  19413   0.20  11.72  0.226
GDS  19416   0.20  10.48  0.020
GDS  19419   0.40   8.73  0.020
GDS   1942   0.40  10.54  0.020
GDS  19422   0.00  10.66  0.076
GDS  19423   0.30   9.98  0.020
GDS  19434   0.25   9.73  0.020
GDS  19435   0.40  11.44  0.164
GDS  19438   0.20  10.56  0.020
GDS   1944   0.20  10.49  0.020
GDS  19443   0.00  11.26  0.315
GDS  19447   0.20  11.36  0.020
GDS   1945   0.00  10.05  0.020
GDS  19452   0.10  11.28  0.102
GDS  19459   0.25   9.90  0.020
GDS   1946   0.10  10.99  0.054
GDS  19460   0.20  10.73  0.020
GDS  19461   0.90  10.43  0.020
GDS  19462   0.10  10.24  0.020
GDS  19470   0.20  10.71  0.020
GDS  19473   0.20  11.04  0.059
GDS  19476   0.70  12.03  0.363
GDS  19486   0.20  11.38  0.059
GDS  19487   0.00  10.30  0.020
GDS  19496   0.20  10.71  0.020
GDS  19502   0.20   9.94  0.020
GDS  19504   0.20  11.07  0.061
GDS  19508   0.10  11.12  0.120
GDS  19514   0.20  10.87  0.020
GDS  19520   0.20  10.73  0.028
GDS  19523   0.20   9.11  0.020
GDS  19524   0.10   9.40  0.020
GDS  19535   0.30   9.57  0.020
GDS  19538   0.90  10.28  0.020
GDS  19542   0.30   9.03  0.047
GDS  19549   0.40  10.87  0.032
GDS  19552   0.00  10.19  0.026
GDS  19556   0.10  10.49  0.068
GDS  19565   0.00   9.83  0.020
GDS  19576   0.20  10.53  0.020
GDS   1958   0.20  10.69  0.020
GDS  19580   0.20  11.11  0.049
GDS  19584   0.25   9.82  0.020
GDS  19590   0.30  10.50  0.020
GDS    196   0.20  11.13  0.059
GDS  19616   0.20  11.28  0.083
GDS  19629   0.20  10.89  0.041
GDS  19633   0.20  10.99  0.143
GDS  19644   0.30  10.90  0.020
GDS  19646   0.40   9.86  0.020
GDS  19657   0.40  10.54  0.020
GDS   1968   0.20  10.63  0.020
GDS   1969   0.30   9.72  0.020
GDS  19696   0.20  10.71  0.020
GDS  19698   0.20  10.60  0.020
GDS  19699   0.20  10.25  0.020
GDS   1970   0.20  10.16  0.020
GDS  19700   0.20  10.79  0.028
GDS  19704   0.10   9.86  0.020
GDS  19709   0.90   7.63  0.020
GDS  19721   0.00  10.06  0.019
GDS  19735   0.20  10.87  0.020
GDS   1974   0.10  10.32  0.020
GDS  19741   0.28  10.44  0.020
GDS  19762   0.00  10.21  0.084
GDS  19763   0.33  10.40  0.020
GDS   1977   0.20  10.73  0.020
GDS  19773   0.20  11.53  0.020
GDS  19791   0.00  10.14  0.020
GDS  19794   0.50  10.41  0.020
GDS  19797   0.20  10.60  0.020
GDS   1981   0.20  10.58  0.020
GDS  19814   0.30  11.19  0.090
GDS  19818   0.28  10.34  0.020
GDS  19820   0.10  11.15  0.116
GDS  19821   0.00   9.84  0.020
GDS  19829   0.20  11.54  0.020
GDS  19837   0.20  10.60  0.025
GDS  19843   0.20  10.32  0.020
GDS  19850   0.00  10.37  0.020
GDS  19866   0.60  10.58  0.020
GDS  19892   0.70  12.09  0.303
GDS  19897   0.10  10.38  0.020
GDS  19904   0.02   9.80  0.020
GDS  19905   0.20  11.61  0.133
GDS  19908   0.10  11.74  0.190
GDS  19912   0.10   9.67  0.020
GDS  19914   0.10  10.36  0.020
GDS  19915   0.20  10.79  0.034
GDS  19922   0.20  10.49  0.020
GDS  19924   0.10  10.59  0.055
GDS  19929   0.00   9.85  0.020
GDS  19935   0.20  11.54  0.020
GDS  19939   0.20  10.70  0.020
GDS  19949   0.15   9.00  0.020
GDS  19953   0.20  10.69  0.020
GDS  19956   0.20  10.48  0.020
GDS  19959   0.00  11.11  0.326
GDS  19962   0.10  10.40  0.035
GDS  19971   0.30  10.07  0.020
GDS  19980   0.20  10.52  0.020
GDS  19989   0.00   9.36  0.020
GDS  19990   0.60   9.91  0.020
GDS  19991   0.10  10.47  0.026
GDS  19995   0.30   8.76  0.020
GDS      2   0.20  10.51  0.020
GDS  20001   0.02   9.87  0.020
GDS  20005   0.49  10.19  1.232
GDS  20012   0.20  10.45  0.020
GDS  20025   0.50   9.89  0.020
GDS  20033   0.10  10.46  0.020
GDS  20036   0.20  10.60  0.020
GDS  20039   0.20  10.61  0.020
GDS  20040   0.30   9.07  0.020
GDS  20047   0.20  10.58  0.020
GDS  20061   0.20  10.54  0.020
GDS  20064   0.10  10.09  0.020
GDS   2007   0.30  10.91  0.044
GDS  20091   0.63   8.09  0.020
GDS    201   0.20  10.72  0.020
GDS  20101   1.00  10.67  3.591
GDS  20104   0.10   9.82  0.015
GDS  20107   0.00   9.62  0.020
GDS   2013   0.00  10.41  0.045
GDS  20136   0.10   9.89  0.020
GDS  20143   0.10   9.91  0.020
GDS  20150   0.20  10.65  0.020
GDS  20157   0.00   9.74  0.020
GDS   2016   0.10   9.79  0.020
GDS  20160   0.20  10.03  0.020
GDS  20161   0.20  10.71  0.020
GDS  20162   0.40  11.40  0.173
GDS  20165   0.20  10.27  0.020
GDS  20168   0.10  11.10  0.138
GDS  20179   0.08   9.76  0.095
GDS  20180   0.00  10.07  0.020
GDS  20183   0.20  10.61  0.020
GDS  20189   0.40  10.62  0.020
GDS   2019   0.20  10.60  0.020
GDS  20190   0.20  10.55  0.020
GDS  20192   0.20  10.62  0.020
GDS   2020   0.30  11.04  0.051
GDS  20213   0.20  10.57  0.020
GDS  20214   0.10  10.56  0.020
GDS  20219   0.10  11.39  0.596
GDS  20223   0.25  10.18  0.020
GDS  20232   0.30  10.93  0.049
GDS  20233   0.10  10.18  0.020
GDS  20237   0.10  11.20  0.169
GDS   2024   0.20  10.68  0.020
GDS  20242   0.10  10.60  0.020
GDS  20243   0.46   9.00  0.020
GDS  20251   0.10  10.69  0.119
GDS   2026   0.20  10.58  0.020
GDS  20266   1.00   9.18  0.020
GDS  20267   0.00   9.85  0.020
GDS  20274   0.14   8.05  0.020
GDS  20285   0.00  10.77  0.134
GDS  20288   0.40  10.09  0.020
GDS  20290   0.10   9.13  0.020
GDS  20299   0.00  10.75  0.058
GDS  20312   0.16  11.51  0.020
GDS  20321   0.25   9.87  0.020
GDS  20327   0.10  10.37  0.020
GDS  20331   0.20  10.52  0.020
GDS  20338   0.20   9.04  0.020
GDS  20340   0.10   9.86  0.020
GDS  20341   0.30  10.61  0.020
GDS  20343   0.50  10.71  0.020
GDS  20344   0.10  10.19  0.020
GDS   2035   0.40   8.78  0.020
GDS  20359   0.50   9.13  0.020
GDS  20364   0.20  10.59  0.020
GDS  20374   0.20  10.59  0.020
GDS  20375   0.14   8.57  0.020
GDS   2038   0.00   9.18  0.020
GDS  20386   0.10   7.20  0.020
GDS  20392   0.20  10.66  0.020
GDS  20395   0.20   9.93  0.020
GDS  20396   0.00  10.06  0.020
GDS  20403   0.10  11.21  0.056
GDS  20405   0.50   9.73  0.020
GDS   2042   0.30  11.12  0.043
GDS   2043   0.20  10.56  0.020
GDS  20430   0.90  10.36  0.020
GDS  20435   1.00  10.63  0.020
GDS  20441   0.33  10.47  0.020
GDS  20453   0.90  10.35  0.020
GDS   2046   0.10  10.34  0.040
GDS  20466   0.60   8.85  0.020
GDS   2047   0.30   9.94  0.020
GDS  20478   0.40  10.38  0.020
GDS  20479   0.20   9.97  0.020
GDS  20482   0.20  10.53  0.020
GDS   2049   0.30  10.40  0.020
GDS  20490   0.50  10.39  0.163
GDS  20495   0.40  11.03  0.101
GDS  20500   0.20  10.62  0.020
GDS   2051   0.20  11.17  0.273
GDS  20510   0.30  11.29  0.192
GDS  20514   0.10   9.24  0.020
GDS  20516   0.10  10.09  0.020
GDS   2052   0.20  10.38  0.020
GDS  20528   0.20  10.06  0.020
GDS  20534   0.10  10.37  0.020
GDS  20536   0.56   7.61  0.020
GDS  20537   0.20  10.32  0.020
GDS  20540   0.20  11.42  0.020
GDS  20564   0.00  10.04  0.020
GDS  20568   0.20  11.79  0.271
GDS  20573   0.10   9.67  0.020
GDS  20585   0.30  11.54  0.225
GDS  20599   0.10  10.05  0.020
GDS  20606   0.20  10.61  0.020
GDS  20614   0.20  10.54  0.020
GDS   2062   0.20   9.83  0.020
GDS  20627   0.00  10.17  0.020
GDS  20628   0.20  11.12  0.090
GDS  20639   0.00  11.29  0.152
GDS  20645   0.20  10.59  0.020
GDS  20650   0.40  11.01  0.020
GDS  20659   0.50  11.21  0.072
GDS  20663   0.30  10.20  0.020
GDS  20672   0.20  10.62  0.020
GDS   2068   0.30  10.18  0.020
GDS  20685   0.30   9.95  0.020
GDS  20687   0.40  10.09  0.020
GDS   2069   0.30   9.90  0.020
GDS  20695   0.06  10.45  0.020
GDS  20715   0.20  10.94  0.044
GDS  20723   0.10   9.87  0.020
GDS  20728   0.40  10.78  0.031
GDS  20737   0.00  10.04  0.020
GDS  20742   0.20  10.44  0.020
GDS  20773   0.10  10.54  0.020
GDS  20780   0.00  10.82  0.023
GDS  20789   0.36   7.62  0.020
GDS  20792   0.20  10.50  0.020
GDS  20795   0.00  10.36  0.020
GDS  20796   0.30   7.73  0.020
GDS  20799   0.00  10.75  0.085
GDS    208   0.20  10.61  0.020
GDS  20811   0.20  10.68  0.020
GDS  20815   0.20  10.80  0.020
GDS  20817   0.46   8.51  0.020
GDS  20831   0.30  10.57  0.020
GDS  20833   0.00  11.12  0.194
GDS  20834   0.40  10.34  0.013
GDS  20835   0.30   9.66  0.020
GDS  20838   0.20  10.64  0.020
GDS  20851   0.20  10.65  0.020
GDS  20861   0.40  10.70  0.020
GDS   2087   0.30   9.98  0.020
GDS  20883   0.20  10.59  0.020
GDS  20897   0.00  10.33  0.077
GDS  20905   0.28  10.50  0.021
GDS  20906   0.20  10.57  0.020
GDS  20913   0.10   9.56  0.020
GDS  20919   0.00   9.78  0.020
GDS  20920   0.10  10.43  0.038
GDS  20927   0.00  10.08  0.020
GDS  20933   0.10   9.70  0.020
GDS  20935   0.20  11.68  0.020
GDS  20941   0.10   9.69  0.059
GDS  20947   0.00  10.24  0.020
GDS  20955   0.66   7.90  0.020
GDS   2096   0.10  10.39  0.029
GDS  20981   0.30  11.79  0.119
GDS  20982   0.30  10.65  0.020
GDS     21   0.00  10.22  0.020
GDS   2100   0.00  10.11  0.020
GDS  21000   0.50  10.14  0.020
GDS  21007   0.20  11.44  0.109
GDS  21018   0.20  10.66  0.020
GDS   2102   0.10  11.25  0.020
GDS  21022   0.00  10.08  0.020
GDS   2103   0.20  10.25  0.020
GDS  21039   0.60  10.90  0.020
GDS  21040   0.20  10.04  0.020
GDS  21045   0.20  10.58  0.020
GDS  21046   0.00   9.71  0.020
GDS  21050   0.20  10.60  0.020
GDS  21056   0.20  10.65  0.020
GDS  21067   0.00  10.31  0.072
GDS  21071   0.20  10.81  0.020
GDS  21083   0.20  10.50  0.020
GDS  21097   0.20  10.83  0.020
GDS  21098   0.20  10.72  0.020
GDS  21112   0.20  10.59  0.020
GDS  21114   0.20  10.58  0.020
GDS  21118   0.02  10.05  0.031
GDS  21123   0.00  10.06  0.020
GDS  21128   0.20  10.78  0.020
GDS  21133   0.00  11.00  0.101
GDS  21140   0.20  10.69  0.020
GDS  21148   0.20  10.13  0.020
GDS  21153   0.02   9.91  0.050
GDS  21154   0.42   9.67  0.020
GDS   2116   0.30  10.07  0.020
GDS  21164   0.20  10.79  0.297
GDS  21172   0.30  10.11  0.020
GDS  21174   0.00  10.14  0.020
GDS  21195   0.20  10.58  0.020
GDS  21201   0.30  10.10  0.020
GDS  21205   0.20  10.74  0.020
GDS   2121   0.10   9.80  0.028
GDS  21213   0.20  10.72  0.020
GDS  21214   0.10  10.42  0.020
GDS  21218   0.00   9.00  0.020
GDS  21226   0.00  10.11  0.020
GDS  21238   0.20   9.68  0.020
GDS  21244   0.10  10.49  0.029
GDS  21259   0.20  10.56  0.020
GDS  21275   0.20  10.59  0.020
GDS  21290   0.00  10.71  0.028
GDS  21294   0.00   9.74  0.020
GDS  21302   0.00  10.43  0.085
GDS  21307   0.20  10.57  0.020
GDS  21317   0.00   9.74  0.020
GDS   2132   0.30  10.64  0.020
GDS  21321   0.10  10.35  0.021
GDS  21327   0.30  10.23  0.078
GDS  21331   0.20  10.59  0.020
GDS  21354   0.10  10.68  0.059
GDS   2136   0.10   8.52  0.020
GDS  21365   0.20  10.56  0.020
GDS   2137   0.02   9.69  0.014
GDS  21380   0.10  10.52  0.020
GDS   2139   0.20  11.06  0.020
GDS  21391   0.20  11.61  0.190
GDS  21393   1.00  10.56  0.020
GDS  21401   0.10  10.49  0.020
GDS  21414   0.20  10.61  0.020
GDS  21415   0.20  10.50  0.020
GDS  21422   0.30  10.37  0.020
GDS  21438   0.30  10.81  0.020
GDS  21446   0.30   9.97  0.020
GDS  21450   0.16  10.68  0.020
GDS  21471   0.20  11.62  0.216
GDS  21488   0.20  10.81  0.020
GDS  21496   0.20  10.43  0.020
GDS  21503   0.20   9.16  0.020
GDS  21509   0.10   9.82  0.020
GDS  21511   0.20  10.58  0.020
GDS   2153   0.20  10.68  0.020
GDS  21540   0.26   9.03  0.110
GDS  21551   0.20  10.69  0.020
GDS  21564   0.20  10.90  0.043
GDS  21566   0.20  10.62  0.020
GDS  21568   0.30  10.56  0.020
GDS   2157   0.10   9.80  0.020
GDS  21573   0.20  10.72  0.020
GDS  21579   0.20  10.60  0.020
GDS  21581   0.20  10.90  0.050
GDS  21587   0.20  10.40  0.020
GDS  21600   0.20  10.29  0.020
GDS  21603   0.20  10.63  0.021
GDS  21624   0.20  11.93  0.020
GDS  21627   0.00  10.85  0.131
GDS  21650   0.00  10.39  0.063
GDS  21677   0.30  10.80  0.020
GDS  21679   0.20  10.61  0.020
GDS  21688   0.00  11.41  0.339
GDS  21695   0.10  10.70  0.187
GDS  21699   0.10  10.37  0.020
GDS  21717   0.10   9.87  0.020
GDS   2172   0.00   9.21  0.019
GDS   2173   0.00   9.45  0.020
GDS  21732   0.10   9.26  0.020
GDS  21737   0.20  11.78  0.145
GDS  21739   0.10  10.52  0.020
GDS  21747   0.20  10.64  0.020
GDS  21752   0.20  10.66  0.020
GDS  21753   0.10   9.90  0.020
GDS  21764   0.10  10.57  0.020
GDS  21767   0.10  10.06  0.020
GDS  21773   0.20  10.92  0.020
GDS  21791   0.00  11.27  0.066
GDS  21792   0.20  10.76  0.036
GDS  21805   0.20  10.72  0.020
GDS  21831   0.16  10.71  0.020
GDS  21870   0.20  10.62  0.020
GDS  21875   0.20  10.52  0.020
GDS  21888   0.10  11.01  0.103
GDS  21899   0.30  10.73  0.020
GDS    219   0.20  10.60  0.020
GDS   2190   0.10  10.35  0.020
GDS  21901   0.50  11.16  0.091
GDS  21911   0.20  11.06  0.020
GDS  21923   0.40  10.39  0.020
GDS  21932   0.20  10.51  0.020
GDS  21933   0.10   9.94  0.020
GDS  21937   0.30  11.19  0.062
GDS  21938   0.30  10.57  0.020
GDS  21949   0.30   9.57  0.020
GDS  21963   0.00  10.11  0.020
GDS  21966   0.00  10.79  0.229
GDS  21971   0.30  10.21  0.020
GDS  21988   0.20  10.62  0.020
GDS   2200   0.20  11.01  0.044
GDS  22004   0.20  10.52  0.020
GDS  22040   0.10  11.35  0.192
GDS  22048   0.00  10.42  0.020
GDS  22051   0.20  10.49  0.020
GDS  22059   0.20  11.14  0.119
GDS   2206   0.30  10.43  0.020
GDS  22061   0.10  10.38  0.020
GDS  22073   0.50   8.95  0.020
GDS  22092   0.30  10.68  0.020
GDS  22101   0.00  10.19  0.020
GDS  22111   0.20  10.10  0.020
GDS  22120   0.20  10.78  0.020
GDS  22122   0.10  11.03  0.115
GDS  22123   0.10  11.09  0.073
GDS  22124   1.00   8.95  0.020
GDS  22127   0.10  10.99  0.053
GDS  22148   0.60  10.82  0.020
GDS  22149   0.05   9.75  0.020
GDS  22154   0.00   9.93  0.020
GDS  22168   0.20  10.77  0.020
GDS  22173   0.30  11.52  0.123
GDS   2218   0.20  10.85  0.020
GDS  22201   0.20  10.42  0.013
GDS  22207   0.50   9.79  0.020
GDS  22209   0.25  10.14  0.020
GDS  22219   0.20  10.59  0.020
GDS   2222   0.20  10.49  0.020
GDS  22231   0.20  10.66  0.020
GDS  22233   0.00  10.54  0.074
GDS  22236   0.20  10.60  0.020
GDS   2226   0.10   9.58  0.020
GDS  22263   0.00  10.10  0.020
GDS   2227   0.20  11.91  0.048
GDS  22285   0.10  10.57  0.020
GDS   2230   0.20  10.65  0.020
GDS  22302   0.30   9.17  0.020
GDS  22330   0.20  10.57  0.020
GDS  22334   0.00  10.31  0.020
GDS  22351   0.30  11.80  0.112
GDS  22359   0.20  10.75  0.020
GDS   2236   0.40  10.55  0.018
GDS  22367   0.20  10.76  0.020
GDS  22376   0.20  10.71  0.030
GDS  22385   0.00  10.84  0.112
GDS  22440   0.00   9.71  0.020
GDS  22459   0.20  10.14  0.020
GDS  22464   0.20  10.67  0.020
GDS  22505   0.00   9.28  0.020
GDS  22507   0.20  11.23  0.070
GDS  22511   0.00   9.90  0.020
GDS  22560   0.20  10.84  0.020
GDS  22562   0.20  10.74  0.020
GDS  22574   0.33  10.45  0.020
GDS  22578   0.30  10.44  0.020
GDS  22585   0.20  10.71  0.020
GDS  22595   0.20  11.11  0.058
GDS  22603   1.00  11.74  0.554
GDS  22613   0.20  10.91  0.041
GDS  22623   0.20  10.63  0.020
GDS  22632   0.30  10.09  0.020
GDS  22644   0.20  11.14  0.054
GDS  22654   0.20  10.60  0.020
GDS  22671   0.20  10.79  0.020
GDS  22692   0.10   9.77  0.020
GDS  22696   0.10   9.88  0.020
GDS  22697   0.20  10.13  0.020
GDS  22700   0.20  10.65  0.020
GDS  22711   0.30  10.80  0.517
GDS  22712   0.10  11.42  0.425
GDS  22730   0.33  10.89  0.039
GDS  22734   0.20  11.37  0.108
GDS  22766   0.10   9.92  0.020
GDS  22783   0.20  10.71  0.020
GDS   2279   0.00  10.06  0.020
GDS  22797   0.40  10.70  0.020
GDS  22804   0.10  10.16  0.020
GDS  22811   0.20  10.08  0.020
GDS  22828   0.20  10.17  0.020
GDS  22833   0.00  10.07  0.020
GDS  22836   0.00   9.67  0.199
GDS  22838   0.33  11.33  0.435
GDS  22839   0.50   9.30  0.020
GDS  22843   0.20  10.69  0.020
GDS  22849   0.30  11.54  0.020
GDS  22852   0.30  12.05  0.182
GDS  22858   0.20  10.56  0.020
GDS   2287   0.20  11.18  0.087
GDS  22872   0.00  10.10  0.020
GDS  22878   0.20  11.61  0.035
GDS  22879   0.00  11.03  0.449
GDS   2288   0.20  10.54  0.020
GDS  22888   0.00  11.17  0.020
GDS  22891   0.20  10.60  0.020
GDS   2290   0.20  10.19  0.020
GDS  22903   0.10   9.66  0.020
GDS  22904   0.30  11.94  0.172
GDS  22908   0.10  10.57  0.020
GDS  22917   0.39  10.52  0.019
GDS   2292   0.20  10.63  0.020
GDS  22927   0.00  10.25  0.051
GDS  22931   0.30   9.98  0.020
GDS  22937   0.20  10.61  0.020
GDS  22954   0.10  10.68  0.045
GDS  22959   0.40  11.62  0.093
GDS  22960   0.00   9.26  0.020
GDS  22964   0.10   9.82  0.020
GDS  22968   0.00   9.74  0.020
GDS  22976   0.20  10.13  0.020
GDS  22981   0.00  11.08  0.020
GDS  22995   0.10  10.66  0.050
GDS  22999   0.20  11.17  0.306
GDS     23   0.30  10.59  0.020
GDS  23006   0.10   9.88  0.020
GDS  23027   0.20  10.10  0.020
GDS  23028   0.10  10.19  0.028
GDS  23030   0.20  11.24  0.074
GDS  23032   0.10  10.40  0.020
GDS  23044   0.16  10.75  0.020
GDS  23060   0.20  10.08  0.020
GDS  23076   0.00   9.78  0.020
GDS   2308   0.20  10.65  0.020
GDS  23086   0.20  10.20  0.020
GDS  23095   0.20  11.31  0.083
GDS  23096   0.20  10.45  0.020
GDS  23101   0.10  10.04  0.020
GDS   2311   0.20  10.72  0.020
GDS  23116   0.20  10.69  0.020
GDS  23128   0.10   9.07  0.020
GDS  23145   0.20  10.58  0.020
GDS   2317   0.10   9.90  0.020
GDS  23179   0.30  11.06  0.061
GDS  23189   0.30  10.32  0.521
GDS   2319   0.00  10.38  0.094
GDS  23199   0.00   9.34  0.020
GDS  23207   0.20  11.29  0.110
GDS  23225   0.20  10.61  0.020
GDS  23246   0.10  11.09  0.041
GDS  23248   0.00  10.56  0.116
GDS   2325   0.20  10.70  0.018
GDS  23270   0.10  10.55  0.020
GDS  23274   0.00   9.23  0.032
GDS  23278   0.80  10.54  0.020
GDS  23279   0.20  10.64  0.020
GDS  23305   0.00  10.09  0.020
GDS  23307   0.20  10.62  0.233
GDS  23312   0.30  11.35  0.180
GDS  23341   0.20  10.67  0.020
GDS  23351   0.30   9.95  0.020
GDS  23352   0.20  11.32  0.082
GDS  23361   0.10  11.02  0.060
GDS   2337   0.20  10.71  0.020
GDS  23375   0.20  10.70  0.020
GDS   2339   0.30  10.28  0.020
GDS  23393   0.40   8.92  0.020
GDS  23395   0.20  10.10  0.020
GDS  23419   0.33  10.58  0.020
GDS  23420   0.30  11.40  0.759
GDS  23441   0.10  10.80  0.094
GDS  23442   0.20  10.75  0.020
GDS  23449   0.20  11.00  0.051
GDS  23451   0.10  11.01  0.020
GDS  23453   0.30  10.82  0.020
GDS  23456   0.00  11.10  0.184
GDS  23458   0.00  10.09  0.020
GDS  23459   0.40  11.56  0.226
GDS  23460   0.20  11.35  0.078
GDS  23469   0.20  10.62  0.020
GDS  23470   0.20  10.65  0.020
GDS  23476   0.10  11.25  0.076
GDS  23486   0.20  11.19  0.057
GDS  23488   0.20  11.16  0.044
GDS   2349   0.20  10.59  0.022
GDS  23514   0.20  10.41  0.020
GDS  23516   0.00   9.90  0.020
GDS  23534   0.20  10.76  0.020
GDS  23556   0.10  10.43  0.020
GDS  23562   0.20  10.08  0.145
GDS  23570   0.10  10.21  0.020
GDS  23583   0.20  10.76  0.020
GDS  23589   0.00  11.57  0.537
GDS  23592   0.00  10.36  0.038
GDS    236   0.00  10.94  0.216
GDS  23600   0.00  11.05  0.313
GDS   2361   0.20  10.91  0.049
GDS  23618   0.20  10.61  0.023
GDS  23620   0.02  10.02  0.028
GDS  23634   0.20  10.61  0.020
GDS  23644   0.20  10.56  0.020
GDS  23648   0.00  10.99  0.171
GDS  23660   0.20  10.76  0.020
GDS  23662   0.10   9.66  0.020
GDS  23680   0.20  10.68  0.026
GDS  23700   0.20  10.67  0.020
GDS  23708   0.10  10.81  0.164
GDS   2371   0.10  10.07  0.020
GDS  23719   0.10   9.78  0.020
GDS  23736   0.20  10.67  0.020
GDS  23753   0.30   9.71  0.033
GDS  23765   0.20  10.70  0.020
GDS  23767   0.20  10.61  0.020
GDS  23791   0.20  10.84  0.030
GDS  23803   0.00  11.20  0.232
GDS   2381   0.20  10.58  0.020
GDS  23810   0.00  10.17  0.020
GDS  23811   0.20  10.81  0.020
GDS   2382   0.20  10.77  0.020
GDS  23831   0.20  10.64  0.020
GDS  23845   0.20  11.62  0.241
GDS  23848   0.20  10.61  0.020
GDS  23862   0.00  10.39  0.020
GDS  23867   0.10  10.68  0.020
GDS  23881   0.60  10.27  0.020
GDS  23888   0.30  11.30  0.082
GDS  23893   0.30  10.62  0.020
