\begin{table}
\begin{tabular}{cccccccccccccccccc}
field & ID & M_med & zbest & PETRO_RADIUS & fagn_mir & lir & s24(mJy) & fagn_tot & lagn & lsf & sfr & lx & lbol & BHAR & sSFR & dist_MS & dist_MS_lin \\
EGS & 30802 & 10.6101 & 0.83 & 10.56 & 0.3 & 11.18 & 0.214 & 0.0489 & 43.4520538248 & 44.7409711474 & 1.39418366114 & 43.3592462466 & 44.9490578083 & -0.849903015524 & -9.21591633886 & -10.6040850626 & -10.2661089654 \\
COS & 5840 & 10.2832 & 0.83 & 4.62 & 0.3 & 11.03 & 0.326 & 0.0489 & 43.3020538248 & 44.5909711474 & 1.24418366114 & 43.3083962466 & 44.8854953083 & -0.913465515524 & -9.03901633886 & -10.4271850626 & -10.0892089654 \\
COS & 29097 & 9.89999 & 0.83 & 4.62 & 0.3 & 10.92 & 0.154 & 0.0489 & 43.1920538248 & 44.4809711474 & 1.13418366114 & 43.2711062466 & 44.8388828083 & -0.960078015524 & -8.76580633886 & -10.1539750626 & -9.81599896543 \\
COS & 24094 & 9.60643 & 0.83 & 4.62 & 0.2 & 10.71 & 0.083 & 0.0194 & 42.5805466956 & 44.2842368546 & 0.937449368377 & 43.0638053298 & 44.5797566623 & -1.21920416152 & -8.66898063162 & -10.0571493554 & -9.71917325819 \\
UDS & 7626 & 10.0170333393 & 0.832 & 5.9400001 & 0.3 & 10.99 & 0.274 & 0.0489 & 43.2620538248 & 44.5509711474 & 1.20418366114 & 43.2948362466 & 44.8685453083 & -0.930415515524 & -8.81284967816 & -10.2010184019 & -9.86304230473 \\
COS & 28634 & 9.43294 & 0.832 & 4.62 & 0.3 & 10.34 & 0.041 & 0.0489 & 42.6120538248 & 43.9009711474 & 0.554183661141 & 43.0744862466 & 44.5931078083 & -1.20585301552 & -8.87875633886 & -10.2669250626 & -9.92894896543 \\
COS & 12978 & 10.3667 & 0.832 & 3.96 & 0.3 & 10.9 & 0.276 & 0.0489 & 43.1720538248 & 44.4609711474 & 1.11418366114 & 43.2643262466 & 44.8304078083 & -0.968553015524 & -9.25251633886 & -10.6406850626 & -10.3027089654 \\
EGS & 24456 & 10.1984 & 0.833 & 4.62 & 0.1 & 11.33 & 0.376 & 0.0031 & 42.4041066595 & 44.9113965617 & 1.56460907546 & 43.0039921576 & 44.504990197 & -1.29397062682 & -8.63379092454 & -10.0219596483 & -9.68398355111 \\
EGS & 31062 & 9.56787 & 0.834 & 5.94 & 0.2 & 10.68 & 0.078 & 0.0194 & 42.5505466956 & 44.2542368546 & 0.907449368377 & 43.0536353298 & 44.5670441623 & -1.23191666152 & -8.66042063162 & -10.0485893554 & -9.71061325819 \\
EGS & 28541 & 8.4287 & 0.835 & 10.56 & 0.2 & 10.39 & 0.039 & 0.0194 & 42.2605466956 & 43.9642368546 & 0.617449368377 & 42.9553253298 & 44.4441566623 & -1.35480416152 & -7.81125063162 & -9.19941935538 & -8.86144325819 \\
EGS & 25533 & 10.7089 & 0.835 & 5.28 & 0.1 & 11.06 & 0.22 & 0.0031 & 42.1341066595 & 44.6413965617 & 1.29460907546 & 42.9124621576 & 44.390577697 & -1.40838312682 & -9.41429092454 & -10.8024596483 & -10.4644835511 \\
EGS & 9376 & 10.122 & 0.837 & 4.62 & 0.2 & 10.87 & 0.167 & 0.0194 & 42.7405466956 & 44.4442368546 & 1.09744936838 & 43.1180453298 & 44.6475566623 & -1.15140416152 & -9.02455063162 & -10.4127193554 & -10.0747432582 \\
GDS & 15787 & 9.99 & 0.837 & 4.62 & 0.2 & 10.98 & 0.157 & 0.0194 & 42.8505466956 & 44.5542368546 & 1.20744936838 & 43.1553353298 & 44.6941691623 & -1.10479166152 & -8.78255063162 & -10.1707193554 & -9.83274325819 \\
EGS & 25380 & 10.6571 & 0.837 & 4.62 & 0.1 & 11.37 & 0.208 & 0.0031 & 42.4441066595 & 44.9513965617 & 1.60460907546 & 43.0175521576 & 44.521940197 & -1.27702062682 & -9.05249092454 & -10.4406596483 & -10.1026835511 \\
COS & 15095 & 10.279 & 0.837 & 4.62 & 0.1 & 11.44 & 0.567 & 0.0031 & 42.5141066595 & 45.0213965617 & 1.67460907546 & 43.0412821576 & 44.551602697 & -1.24735812682 & -8.60439092454 & -9.99255964829 & -9.65458355111 \\
GDS & 24716 & 9.85 & 0.837 & 3.5 & 0.4 & 12.24 & 0.604 & 0.0916 & 44.7846404394 & 45.7810220912 & 2.43423460501 & 43.8109931089 & 45.5137413862 & -0.285219437611 & -7.41576539499 & -8.80393411874 & -8.46595802156 \\
GDS & 18585 & 9.48 & 0.8372 & 3.96 & 0.2 & 10.47 & 0.048 & 0.0194 & 42.3405466956 & 44.0442368546 & 0.697449368377 & 42.9824453298 & 44.4780566623 & -1.32090416152 & -8.78255063162 & -10.1707193554 & -9.83274325819 \\
COS & 29094 & 9.87123 & 0.838 & 10.56 & 0.1 & 11.27 & 0.335 & 0.0031 & 42.3441066595 & 44.8513965617 & 1.50460907546 & 42.9836521576 & 44.479565197 & -1.31939562682 & -8.36662092454 & -9.75478964829 & -9.41681355111 \\
COS & 18328 & 9.39661 & 0.838 & 5.28 & 0.2 & 10.7 & 0.095 & 0.0194 & 42.5705466956 & 44.2742368546 & 0.927449368377 & 43.0604153298 & 44.5755191623 & -1.22344166152 & -8.46916063162 & -9.85732935538 & -9.51935325819 \\
GDS & 20585 & 9.46 & 0.839 & 5.28 & 0.3 & 11.54 & 0.225 & 0.0489 & 43.8120538248 & 45.1009711474 & 1.75418366114 & 43.4812862466 & 45.1016078083 & -0.697353015524 & -7.70581633886 & -9.09398506261 & -8.75600896543 \\
COS & 8334 & 10.3955 & 0.84 & 4.62 & 0.2 & 11.07 & 0.292 & 0.0194 & 42.9405466956 & 44.6442368546 & 1.29744936838 & 43.1858453298 & 44.7323066623 & -1.06665416152 & -9.09805063162 & -10.4862193554 & -10.1482432582 \\
COS & 26176 & 9.85977 & 0.84 & 3.96 & 0.1 & 10.56 & 0.139 & 0.0031 & 41.6341066595 & 44.1413965617 & 0.794609075465 & 42.7429621576 & 44.178702697 & -1.62025812682 & -9.06516092453 & -10.4533296483 & -10.1153535511 \\
EGS & 24915 & 10.5761 & 0.842 & 4.62 & 0.3 & 11.17 & 0.229 & 0.0489 & 43.4420538248 & 44.7309711474 & 1.38418366114 & 43.3558562466 & 44.9448203083 & -0.854140515524 & -9.19191633886 & -10.5800850626 & -10.2421089654 \\
COS & 12795 & 10.7404 & 0.844 & 4.62 & 0.2 & 11.05 & 0.308 & 0.0194 & 42.9205466956 & 44.6242368546 & 1.27744936838 & 43.1790653298 & 44.7238316623 & -1.07512916152 & -9.46295063162 & -10.8511193554 & -10.5131432582 \\
UDS & 20767 & 9.64933485871 & 0.844 & 4.6199999 & 0.3 & 10.38 & 0.055 & 0.0489 & 42.6520538248 & 43.9409711474 & 0.594183661141 & 43.0880462466 & 44.6100578083 & -1.18890301552 & -9.05515119757 & -10.4433199213 & -10.1053438241 \\
COS & 26883 & 9.85455 & 0.847 & 4.62 & 0.1 & 10.81 & 0.137 & 0.0031 & 41.8841066595 & 44.3913965617 & 1.04460907546 & 42.8277121576 & 44.284640197 & -1.51432062682 & -8.80994092454 & -10.1981096483 & -9.86013355111 \\
EGS & 661 & 10.3198 & 0.847 & 4.62 & 0.2 & 11.48 & 0.343 & 0.0194 & 43.3505466956 & 45.0542368546 & 1.70744936838 & 43.3248353298 & 44.9060441623 & -0.892916661519 & -8.61235063162 & -10.0005193554 & -9.66254325819 \\
GDS & 26213 & 9.36 & 0.8479 & 3.96 & 0.1 & 10.79 & 0.036 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -8.33539092454 & -9.72355964829 & -9.38558355111 \\
EGS & 29222 & 9.74662 & 0.849 & 4.62 & 0.1 & 10.45 & 0.052 & 0.0031 & 41.5241066595 & 44.0313965617 & 0.684609075465 & 42.7056721576 & 44.132090197 & -1.66687062682 & -9.06201092454 & -10.4501796483 & -10.1122035511 \\
EGS & 25616 & 9.63496 & 0.85 & 3.96 & 0.1 & 10.49 & 0.052 & 0.0031 & 41.5641066595 & 44.0713965617 & 0.724609075465 & 42.7192321576 & 44.149040197 & -1.64992062682 & -8.91035092453 & -10.2985196483 & -9.96054355111 \\
UDS & 7290 & 10.0530784435 & 0.8524 & 4.6199999 & 0.1 & 10.73 & 0.098 & 0.0031 & 41.8041066595 & 44.3113965617 & 0.964609075465 & 42.8005921576 & 44.250740197 & -1.54822062682 & -9.08846936803 & -10.4766380918 & -10.1386619946 \\
COS & 27475 & 10.7209 & 0.853 & 4.62 & 0.1 & 11.22 & 0.27 & 0.0031 & 42.2941066595 & 44.8013965617 & 1.45460907546 & 42.9667021576 & 44.458377697 & -1.34058312682 & -9.26629092454 & -10.6544596483 & -10.3164835511 \\
UDS & 5178 & 10.2455126678 & 0.853 & 3.96 & 0.1 & 10.93 & 0.14 & 0.0031 & 42.0041066595 & 44.5113965617 & 1.16460907546 & 42.8683921576 & 44.335490197 & -1.46347062682 & -9.08090359234 & -10.4690723161 & -10.1310962189 \\
COS & 11083 & 9.87632 & 0.855 & 4.62 & 0.3 & 10.84 & 0.071 & 0.0489 & 43.1120538248 & 44.4009711474 & 1.05418366114 & 43.2439862466 & 44.8049828083 & -0.993978015524 & -8.82213633886 & -10.2103050626 & -9.87232896543 \\
COS & 20680 & 10.6748 & 0.8558 & 5.28 & 0.3 & 10.84 & 0.269 & 0.0489 & 43.1120538248 & 44.4009711474 & 1.05418366114 & 43.2439862466 & 44.8049828083 & -0.993978015524 & -9.62061633886 & -11.0087850626 & -10.6708089654 \\
COS & 25299 & 9.8572 & 0.856 & 5.28 & 0.1 & 10.37 & 0.044 & 0.0031 & 41.4441066595 & 43.9513965617 & 0.604609075465 & 42.6785521576 & 44.098190197 & -1.70077062682 & -9.25259092454 & -10.6407596483 & -10.3027835511 \\
COS & 25201 & 10.7667 & 0.856 & 5.28 & 0.3 & 11.34 & 0.599 & 0.0489 & 43.6120538248 & 44.9009711474 & 1.55418366114 & 43.4134862466 & 45.0168578083 & -0.782103015524 & -9.21251633886 & -10.6006850626 & -10.2627089654 \\
EGS & 23817 & 9.74603 & 0.858 & 5.28 & 0.2 & 10.82 & 0.11 & 0.0194 & 42.6905466956 & 44.3942368546 & 1.04744936838 & 43.1010953298 & 44.6263691623 & -1.17259166152 & -8.69858063162 & -10.0867493554 & -9.74877325819 \\
GDS & 18233 & 8.8 & 0.858 & 6.6 & 0.1 & 10.05 & 0.018 & 0.0031 & 41.1241066595 & 43.6313965617 & 0.284609075465 & 42.5700721576 & 43.962590197 & -1.83637062682 & -8.51539092454 & -9.90355964829 & -9.56558355111 \\
COS & 16745 & 8.35148 & 0.859 & 5.28 & 0.4 & 10.83 & 0.089 & 0.0916 & 43.3746404394 & 44.3710220912 & 1.02423460501 & 43.3330031089 & 44.9162538862 & -0.882706937611 & -7.32724539499 & -8.71541411874 & -8.37743802156 \\
COS & 18565 & 10.5162 & 0.8599 & 4.62 & 0.1 & 11.39 & 0.251 & 0.0031 & 42.4641066595 & 44.9713965617 & 1.62460907546 & 43.0243321576 & 44.530415197 & -1.26854562682 & -8.89159092454 & -10.2797596483 & -9.94178355111 \\
COS & 9636 & 10.117 & 0.86 & 5.28 & 0.1 & 10.4 & 0.08 & 0.0031 & 41.4741066595 & 43.9813965617 & 0.634609075465 & 42.6887221576 & 44.110902697 & -1.68805812682 & -9.48239092454 & -10.8705596483 & -10.5325835511 \\
UDS & 18183 & 9.81557774832 & 0.86 & 5.2800002 & 0.2 & 10.82 & 0.109 & 0.0194 & 42.6905466956 & 44.3942368546 & 1.04744936838 & 43.1010953298 & 44.6263691623 & -1.17259166152 & -8.76812837994 & -10.1562971037 & -9.81832100651 \\
COS & 5724 & 9.88923 & 0.86 & 5.28 & 0.1 & 10.52 & 0.062 & 0.0031 & 41.5941066595 & 44.1013965617 & 0.754609075465 & 42.7294021576 & 44.161752697 & -1.63720812682 & -9.13462092453 & -10.5227896483 & -10.1848135511 \\
COS & 3955 & 10.8771 & 0.86 & 4.62 & 0.2 & 11.13 & 0.658 & 0.0194 & 43.0005466956 & 44.7042368546 & 1.35744936838 & 43.2061853298 & 44.7577316623 & -1.04122916152 & -9.51965063162 & -10.9078193554 & -10.5698432582 \\
COS & 19801 & 9.71706 & 0.861 & 5.28 & 0.1 & 10.28 & 0.037 & 0.0031 & 41.3541066595 & 43.8613965617 & 0.514609075465 & 42.6480421576 & 44.060052697 & -1.73890812682 & -9.20245092454 & -10.5906196483 & -10.2526435511 \\
COS & 12263 & 8.96081 & 0.8611 & 8.58 & 1.0 & 10.5 & 0.091 & 0.625 & 43.878624983 & 43.6567762334 & 0.309988747194 & 43.5038538692 & 45.1298173366 & -0.669143487228 & -8.65082125281 & -10.0389899766 & -9.70101387938 \\
COS & 27036 & 9.88356 & 0.862 & 3.5 & 0.2 & 10.51 & 0.089 & 0.0194 & 42.3805466956 & 44.0842368546 & 0.737449368377 & 42.9960053298 & 44.4950066623 & -1.30395416152 & -9.14611063162 & -10.5342793554 & -10.1963032582 \\
COS & 25737 & 10.5934 & 0.863 & 4.62 & 0.2 & 11.18 & 0.371 & 0.0194 & 43.0505466956 & 44.7542368546 & 1.40744936838 & 43.2231353298 & 44.7789191623 & -1.02004166152 & -9.18595063162 & -10.5741193554 & -10.2361432582 \\
GDS & 23028 & 9.4 & 0.863 & 3.96 & 0.1 & 10.19 & 0.028 & 0.0031 & 41.2641066595 & 43.7713965617 & 0.424609075465 & 42.6175321576 & 44.021915197 & -1.77704562682 & -8.97539092454 & -10.3635596483 & -10.0255835511 \\
EGS & 2936 & 9.6241 & 0.864 & 3.96 & 0.1 & 10.42 & 0.043 & 0.0031 & 41.4941066595 & 44.0013965617 & 0.654609075465 & 42.6955021576 & 44.119377697 & -1.67958312682 & -8.96949092454 & -10.3576596483 & -10.0196835511 \\
UDS & 3402 & 9.96378782735 & 0.865 & 5.2800002 & 0.1 & 10.71 & 0.09 & 0.0031 & 41.7841066595 & 44.2913965617 & 0.944609075465 & 42.7938121576 & 44.242265197 & -1.55669562682 & -9.01917875189 & -10.4073474756 & -10.0693713785 \\
UDS & 19757 & 10.5538830266 & 0.865 & 4.6199999 & 0.1 & 11.19 & 0.231 & 0.0031 & 42.2641066595 & 44.7713965617 & 1.42460907546 & 42.9565321576 & 44.445665197 & -1.35329562682 & -9.12927395114 & -10.5174426749 & -10.1794665777 \\
COS & 5765 & 10.8424 & 0.867 & 4.62 & 0.2 & 11.16 & 0.383 & 0.0194 & 43.0305466956 & 44.7342368546 & 1.38744936838 & 43.2163553298 & 44.7704441623 & -1.02851666152 & -9.45495063162 & -10.8431193554 & -10.5051432582 \\
COS & 13861 & 9.7439 & 0.868 & 4.62 & 0.2 & 10.51 & 0.069 & 0.0194 & 42.3805466956 & 44.0842368546 & 0.737449368377 & 42.9960053298 & 44.4950066623 & -1.30395416152 & -9.00645063162 & -10.3946193554 & -10.0566432582 \\
COS & 21671 & 9.04978 & 0.868 & 4.62 & 0.2 & 10.7 & 0.091 & 0.0194 & 42.5705466956 & 44.2742368546 & 0.927449368377 & 43.0604153298 & 44.5755191623 & -1.22344166152 & -8.12233063162 & -9.51049935538 & -9.17252325819 \\
UDS & 26819 & 9.40823996531 & 0.868 & 4.6199999 & 0.4 & 10.62 & 0.097 & 0.0916 & 43.1646404394 & 44.1610220912 & 0.814234605014 & 43.2618131089 & 44.8272663862 & -0.971694437611 & -8.5940053603 & -9.98217408405 & -9.64419798687 \\
COS & 6735 & 9.82912 & 0.869 & 4.62 & 0.1 & 10.58 & 0.065 & 0.0031 & 41.6541066595 & 44.1613965617 & 0.814609075465 & 42.7497421576 & 44.187177697 & -1.61178312682 & -9.01451092453 & -10.4026796483 & -10.0647035511 \\
COS & 13533 & 9.56104 & 0.869 & 5.28 & 0.3 & 10.44 & 0.068 & 0.0489 & 42.7120538248 & 44.0009711474 & 0.654183661141 & 43.1083862466 & 44.6354828083 & -1.16347801552 & -8.90685633886 & -10.2950250626 & -9.95704896543 \\
COS & 26548 & 10.5859 & 0.87 & 5.28 & 0.3 & 11.25 & 0.283 & 0.0489 & 43.5220538248 & 44.8109711474 & 1.46418366114 & 43.3829762466 & 44.9787203083 & -0.820240515524 & -9.12171633886 & -10.5098850626 & -10.1719089654 \\
COS & 2496 & 10.5455 & 0.87 & 4.62 & 0.3 & 11.02 & 0.233 & 0.0489 & 43.2920538248 & 44.5809711474 & 1.23418366114 & 43.3050062466 & 44.8812578083 & -0.917703015524 & -9.31131633886 & -10.6994850626 & -10.3615089654 \\
COS & 4545 & 9.78847 & 0.87 & 5.28 & 0.1 & 10.63 & 0.073 & 0.0031 & 41.7041066595 & 44.2113965617 & 0.864609075465 & 42.7666921576 & 44.208365197 & -1.59059562682 & -8.92386092454 & -10.3120296483 & -9.97405355111 \\
COS & 13225 & 10.8552 & 0.87 & 4.62 & 0.2 & 11.43 & 0.447 & 0.0194 & 43.3005466956 & 45.0042368546 & 1.65744936838 & 43.3078853298 & 44.8848566623 & -0.914104161519 & -9.19775063162 & -10.5859193554 & -10.2479432582 \\
COS & 23191 & 9.87954 & 0.87 & 5.28 & 0.2 & 10.77 & 0.094 & 0.0194 & 42.6405466956 & 44.3442368546 & 0.997449368377 & 43.0841453298 & 44.6051816623 & -1.19377916152 & -8.88209063162 & -10.2702593554 & -9.93228325819 \\
COS & 8715 & 9.91151 & 0.87 & 6.6 & 0.1 & 10.61 & 0.072 & 0.0031 & 41.6841066595 & 44.1913965617 & 0.844609075465 & 42.7599121576 & 44.199890197 & -1.59907062682 & -9.06690092454 & -10.4550696483 & -10.1170935511 \\
COS & 3580 & 10.6561 & 0.87 & 4.62 & 0.3 & 11.15 & 0.231 & 0.0489 & 43.4220538248 & 44.7109711474 & 1.36418366114 & 43.3490762466 & 44.9363453083 & -0.862615515524 & -9.29191633886 & -10.6800850626 & -10.3421089654 \\
COS & 17524 & 9.76017 & 0.871 & 4.62 & 0.2 & 10.67 & 0.092 & 0.0194 & 42.5405466956 & 44.2442368546 & 0.897449368377 & 43.0502453298 & 44.5628066623 & -1.23615416152 & -8.86272063162 & -10.2508893554 & -9.91291325819 \\
COS & 1272 & 11.1981 & 0.873 & 4.62 & 0.3 & 10.85 & 0.183 & 0.0489 & 43.1220538248 & 44.4109711474 & 1.06418366114 & 43.2473762466 & 44.8092203083 & -0.989740515524 & -10.1339163389 & -11.5220850626 & -11.1841089654 \\
COS & 19858 & 9.63328 & 0.874 & 5.94 & 0.3 & 10.85 & 0.155 & 0.0489 & 43.1220538248 & 44.4109711474 & 1.06418366114 & 43.2473762466 & 44.8092203083 & -0.989740515524 & -8.56909633886 & -9.95726506261 & -9.61928896543 \\
UDS & 10558 & 9.8859263398 & 0.8746 & 5.2800002 & 0.3 & 11.2 & 0.132 & 0.0489 & 43.4720538248 & 44.7609711474 & 1.41418366114 & 43.3660262466 & 44.9575328083 & -0.841428015524 & -8.47174267866 & -9.85991140241 & -9.52193530523 \\
EGS & 23959 & 9.58863 & 0.875 & 4.62 & 0.1 & 10.74 & 0.042 & 0.0031 & 41.8141066595 & 44.3213965617 & 0.974609075465 & 42.8039821576 & 44.254977697 & -1.54398312682 & -8.61402092453 & -10.0021896483 & -9.66421355111 \\
COS & 27471 & 9.86754 & 0.876 & 4.62 & 0.1 & 11.28 & 0.268 & 0.0031 & 42.3541066595 & 44.8613965617 & 1.51460907546 & 42.9870421576 & 44.483802697 & -1.31515812682 & -8.35293092454 & -9.74109964829 & -9.40312355111 \\
COS & 19782 & 10.0942 & 0.877 & 5.28 & 0.1 & 10.79 & 0.102 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -9.06959092454 & -10.4577596483 & -10.1197835511 \\
COS & 17911 & 11.0667 & 0.877 & 4.62 & 0.3 & 11.05 & 0.126 & 0.0489 & 43.3220538248 & 44.6109711474 & 1.26418366114 & 43.3151762466 & 44.8939703083 & -0.904990515524 & -9.80251633886 & -11.1906850626 & -10.8527089654 \\
EGS & 8724 & 9.84465 & 0.877 & 4.62 & 0.1 & 10.8 & 0.102 & 0.0031 & 41.8741066595 & 44.3813965617 & 1.03460907546 & 42.8243221576 & 44.280402697 & -1.51855812682 & -8.81004092454 & -10.1982096483 & -9.86023355111 \\
GDS & 18661 & 10.07 & 0.877 & 4.62 & 0.06 & 10.46 & 0.04 & 0.000276 & 40.4836540478 & 44.0426250839 & 0.695837597645 & 42.3529587222 & 43.6911984027 & -2.10776242105 & -9.37416240236 & -10.7623311261 & -10.4243550289 \\
COS & 28126 & 8.81569 & 0.878 & 5.94 & 0.2 & 10.27 & 0.034 & 0.0194 & 42.1405466956 & 43.8442368546 & 0.497449368377 & 42.9146453298 & 44.3933066623 & -1.40565416152 & -8.31824063162 & -9.70640935538 & -9.36843325819 \\
UDS & 6332 & 9.78247262417 & 0.879 & 4.6199999 & 0.1 & 10.83 & 0.115 & 0.0031 & 41.9041066595 & 44.4113965617 & 1.06460907546 & 42.8344921576 & 44.293115197 & -1.50584562682 & -8.71786354871 & -10.1060322725 & -9.76805617528 \\
EGS & 26698 & 9.28291 & 0.879 & 3.96 & 0.4 & 10.31 & 0.047 & 0.0916 & 42.8546404394 & 43.8510220912 & 0.504234605014 & 43.1567231089 & 44.6959038862 & -1.10305693761 & -8.77867539499 & -10.1668441187 & -9.82886802156 \\
COS & 18256 & 10.0274 & 0.879 & 5.28 & 0.5 & 10.85 & 0.132 & 0.1475 & 43.601536986 & 44.3634393534 & 1.01665186713 & 43.4099210383 & 45.0124012978 & -0.786559525969 & -9.01074813287 & -10.3989168566 & -10.0609407594 \\
COS & 26340 & 10.2749 & 0.88 & 5.28 & 0.3 & 10.61 & 0.18 & 0.0489 & 42.8820538248 & 44.1709711474 & 0.824183661141 & 43.1660162466 & 44.7075203083 & -1.09144051552 & -9.45071633886 & -10.8388850626 & -10.5009089654 \\
COS & 28749 & 9.76257 & 0.88 & 3.96 & 0.1 & 10.79 & 0.096 & 0.0031 & 41.8641066595 & 44.3713965617 & 1.02460907546 & 42.8209321576 & 44.276165197 & -1.52279562682 & -8.73796092454 & -10.1261296483 & -9.78815355111 \\
COS & 27693 & 9.5667 & 0.88 & 3.96 & 0.3 & 10.53 & 0.076 & 0.0489 & 42.8020538248 & 44.0909711474 & 0.744183661141 & 43.1388962466 & 44.6736203083 & -1.12534051552 & -8.82251633886 & -10.2106850626 & -9.87270896543 \\
COS & 22226 & 8.47683 & 0.8803 & 7.26 & 0.7 & 10.86 & 0.096 & 0.2989 & 43.9182708807 & 44.2885249328 & 0.941737446579 & 43.5172938286 & 45.1466172857 & -0.652343538079 & -7.53509255342 & -8.92326127718 & -8.58528517999 \\
COS & 18449 & 9.86012 & 0.881 & 4.62 & 0.3 & 10.67 & 0.107 & 0.0489 & 42.9420538248 & 44.2309711474 & 0.884183661141 & 43.1863562466 & 44.7329453083 & -1.06601551552 & -8.97593633886 & -10.3641050626 & -10.0261289654 \\
EGS & 23458 & 10.0766 & 0.881 & 4.62 & 0.1 & 11.32 & 0.245 & 0.0031 & 42.3941066595 & 44.9013965617 & 1.55460907546 & 43.0006021576 & 44.500752697 & -1.29820812682 & -8.52199092454 & -9.91015964829 & -9.57218355111 \\
COS & 15340 & 10.7066 & 0.881 & 4.62 & 0.3 & 11.52 & 0.387 & 0.0489 & 43.7920538248 & 45.0809711474 & 1.73418366114 & 43.4745062466 & 45.0931328083 & -0.705828015524 & -8.97241633886 & -10.3605850626 & -10.0226089654 \\
UDS & 14366 & 10.4969296481 & 0.882 & 5.2800002 & 0.3 & 10.92 & 0.261 & 0.0489 & 43.1920538248 & 44.4809711474 & 1.13418366114 & 43.2711062466 & 44.8388828083 & -0.960078015524 & -9.36274598696 & -10.7509147107 & -10.4129386135 \\
COS & 7510 & 10.102 & 0.882 & 4.62 & 0.2 & 10.83 & 0.166 & 0.0194 & 42.7005466956 & 44.4042368546 & 1.05744936838 & 43.1044853298 & 44.6306066623 & -1.16835416152 & -9.04455063162 & -10.4327193554 & -10.0947432582 \\
COS & 19184 & 9.78131 & 0.882 & 4.62 & 0.1 & 10.82 & 0.12 & 0.0031 & 41.8941066595 & 44.4013965617 & 1.05460907546 & 42.8311021576 & 44.288877697 & -1.51008312682 & -8.72670092454 & -10.1148696483 & -9.77689355111 \\
COS & 12677 & 10.7121 & 0.882 & 5.28 & 0.2 & 11.24 & 0.401 & 0.0194 & 43.1105466956 & 44.8142368546 & 1.46744936838 & 43.2434753298 & 44.8043441623 & -0.994616661519 & -9.24465063162 & -10.6328193554 & -10.2948432582 \\
COS & 18919 & 10.168 & 0.883 & 4.62 & 0.2 & 10.77 & 0.129 & 0.0194 & 42.6405466956 & 44.3442368546 & 0.997449368377 & 43.0841453298 & 44.6051816623 & -1.19377916152 & -9.17055063162 & -10.5587193554 & -10.2207432582 \\
COS & 23586 & 9.97717 & 0.883 & 4.62 & 0.2 & 11.05 & 0.204 & 0.0194 & 42.9205466956 & 44.6242368546 & 1.27744936838 & 43.1790653298 & 44.7238316623 & -1.07512916152 & -8.69972063162 & -10.0878893554 & -9.74991325819 \\
EGS & 26936 & 9.48625 & 0.883 & 3.96 & 0.2 & 10.57 & 0.059 & 0.0194 & 42.4405466956 & 44.1442368546 & 0.797449368377 & 43.0163453298 & 44.5204316623 & -1.27852916152 & -8.68880063162 & -10.0769693554 & -9.73899325819 \\
EGS & 28919 & 10.9547 & 0.8839 & 4.62 & 0.2 & 11.22 & 0.474 & 0.0194 & 43.0905466956 & 44.7942368546 & 1.44744936838 & 43.2366953298 & 44.7958691623 & -1.00309166152 & -9.50725063162 & -10.8954193554 & -10.5574432582 \\
COS & 24913 & 9.87695 & 0.884 & 4.62 & 0.3 & 10.59 & 0.089 & 0.0489 & 42.8620538248 & 44.1509711474 & 0.804183661141 & 43.1592362466 & 44.6990453083 & -1.09991551552 & -9.07276633886 & -10.4609350626 & -10.1229589654 \\
COS & 18980 & 10.3247 & 0.884 & 4.62 & 0.1 & 10.96 & 0.152 & 0.0031 & 42.0341066595 & 44.5413965617 & 1.19460907546 & 42.8785621576 & 44.348202697 & -1.45075812682 & -9.13009092454 & -10.5182596483 & -10.1802835511 \\
UDS & 22405 & 9.43616264704 & 0.885 & 4.6199999 & 0.1 & 10.61 & 0.076 & 0.0031 & 41.6841066595 & 44.1913965617 & 0.844609075465 & 42.7599121576 & 44.199890197 & -1.59907062682 & -8.59155357157 & -9.97972229533 & -9.64174619815 \\
UDS & 8163 & 10.3521825181 & 0.885 & 4.6199999 & 0.2 & 11.11 & 0.218 & 0.0194 & 42.9805466956 & 44.6842368546 & 1.33744936838 & 43.1994053298 & 44.7492566623 & -1.04970416152 & -9.01473314972 & -10.4029018735 & -10.0649257763 \\
COS & 17831 & 11.1126 & 0.885 & 4.62 & 0.3 & 10.73 & 0.138 & 0.0489 & 43.0020538248 & 44.2909711474 & 0.944183661141 & 43.2066962466 & 44.7583703083 & -1.04059051552 & -10.1684163389 & -11.5565850626 & -11.2186089654 \\
COS & 2891 & 9.61625 & 0.886 & 3.5 & 0.7 & 10.75 & 0.156 & 0.2989 & 43.8082708807 & 44.1785249328 & 0.831737446579 & 43.4800038286 & 45.1000047857 & -0.69895603808 & -8.78451255342 & -10.1726812772 & -9.83470517999 \\
UDS & 12530 & 9.60638136511 & 0.887 & 4.6199999 & 0.1 & 10.94 & 0.111 & 0.0031 & 42.0141066595 & 44.5213965617 & 1.17460907546 & 42.8717821576 & 44.339727697 & -1.45923312682 & -8.43177228965 & -9.8199410134 & -9.48196491622 \\
